news_id,headline,body_text,source,label
1370,New virus outbreak sparks fear,Local administration has visited the spot for further inspection.,Reuters,0
1371,Global economy faces recession,Doctors advise that basic precautions can help avoid danger.,BBC,1
1372,New curriculum introduced in schools,"Many are calling it a conspiracy. However, experts say it's quite natural.",Unknown News,0
1373,Global economy faces recession,Government sources state that an official announcement will be made soon.,Reuters,0
1374,Government announces major job reforms,The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,1
1375,Breakthrough in Bangladesh's tech industry,Residents claim they have never witnessed such an event before.,Unknown News,0
1376,New metro rail launched in Dhaka,"Many are calling it a conspiracy. However, experts say it's quite natural.",Reuters,1
1377,New curriculum introduced in schools,Uncertainty remains about the authenticity of the incident.,CNN,1
1378,New virus outbreak sparks fear,"Many are calling it a conspiracy. However, experts say it's quite natural.",Reuters,1
1379,"Earthquake hits Chittagong, panic spreads",Government sources state that an official announcement will be made soon.,Unknown News,0
1380,Breakthrough in Bangladesh's tech industry,Doctors advise that basic precautions can help avoid danger.,CNN,1
1381,Government announces major job reforms,Uncertainty remains about the authenticity of the incident.,CNN,0
1382,Bangladeshi astronaut captures photo from the moon,Experts believe this is a significant technological advancement.,BBC,0
1383,Global economy faces recession,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,1
1384,New metro rail launched in Dhaka,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,1
1385,Bangladeshi astronaut captures photo from the moon,Doctors advise that basic precautions can help avoid danger.,Reuters,0
1386,Dengue situation worsens in the country,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,0
1387,Global economy faces recession,Residents claim they have never witnessed such an event before.,CNN,0
1388,Dengue situation worsens in the country,Local administration has visited the spot for further inspection.,Daily Star,1
1389,"Earthquake hits Chittagong, panic spreads",Local administration has visited the spot for further inspection.,Reuters,0
1390,Government announces major job reforms,The news went viral on social media after noon.,Daily Star,1
1391,Bangladesh wins the World Cup,Residents claim they have never witnessed such an event before.,Unknown News,0
1392,New virus outbreak sparks fear,Doctors advise that basic precautions can help avoid danger.,Reuters,1
1393,New virus outbreak sparks fear,Residents claim they have never witnessed such an event before.,Daily Star,1
1394,Government announces major job reforms,Local administration has visited the spot for further inspection.,Unknown News,0
1395,"Earthquake hits Chittagong, panic spreads",Experts believe this is a significant technological advancement.,BBC,1
1396,Government announces major job reforms,Residents claim they have never witnessed such an event before.,Reuters,0
1397,New curriculum introduced in schools,Doctors advise that basic precautions can help avoid danger.,Reuters,1
1398,Bangladesh wins the World Cup,Doctors advise that basic precautions can help avoid danger.,BBC,0
1399,Global economy faces recession,Local administration has visited the spot for further inspection.,BBC,0
1400,New curriculum introduced in schools,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,1
1401,New curriculum introduced in schools,Residents claim they have never witnessed such an event before.,BBC,1
1402,New virus outbreak sparks fear,Government sources state that an official announcement will be made soon.,Unknown News,0
1403,Bangladeshi astronaut captures photo from the moon,Uncertainty remains about the authenticity of the incident.,BBC,1
1404,Bangladeshi astronaut captures photo from the moon,Local administration has visited the spot for further inspection.,CNN,0
1405,New curriculum introduced in schools,Residents claim they have never witnessed such an event before.,Unknown News,0
1406,New metro rail launched in Dhaka,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,1
1407,New virus outbreak sparks fear,Local administration has visited the spot for further inspection.,Reuters,0
1408,Dengue situation worsens in the country,Experts believe this is a significant technological advancement.,Reuters,0
1409,Global economy faces recession,Experts believe this is a significant technological advancement.,CNN,1
1410,New metro rail launched in Dhaka,Doctors advise that basic precautions can help avoid danger.,BBC,1
1411,"Earthquake hits Chittagong, panic spreads",The news went viral on social media after noon.,Reuters,0
1412,Bangladeshi astronaut captures photo from the moon,"Many are calling it a conspiracy. However, experts say it's quite natural.",CNN,0
1413,"Earthquake hits Chittagong, panic spreads",The news went viral on social media after noon.,Reuters,0
1414,Bangladesh wins the World Cup,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Unknown News,1
1415,Dengue situation worsens in the country,"Many are calling it a conspiracy. However, experts say it's quite natural.",Reuters,0
1416,Dengue situation worsens in the country,"Many are calling it a conspiracy. However, experts say it's quite natural.",Unknown News,0
1417,Breakthrough in Bangladesh's tech industry,Incidents were reported from various parts of the city this morning. Authorities are investigating.,CNN,0
1418,Bangladesh wins the World Cup,The news went viral on social media after noon.,Daily Star,1
1419,"Earthquake hits Chittagong, panic spreads",Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,0
1420,New metro rail launched in Dhaka,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,0
1421,Global economy faces recession,The news went viral on social media after noon.,Reuters,1
1422,New curriculum introduced in schools,Incidents were reported from various parts of the city this morning. Authorities are investigating.,CNN,0
1423,Dengue situation worsens in the country,Incidents were reported from various parts of the city this morning. Authorities are investigating.,CNN,0
1424,Bangladeshi astronaut captures photo from the moon,Experts believe this is a significant technological advancement.,Reuters,1
1425,Global economy faces recession,Government sources state that an official announcement will be made soon.,BBC,0
1426,Breakthrough in Bangladesh's tech industry,Uncertainty remains about the authenticity of the incident.,Daily Star,1
1427,New metro rail launched in Dhaka,The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,1
1428,New virus outbreak sparks fear,Experts believe this is a significant technological advancement.,Daily Star,1
